,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CO2,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750,seed
52000,9.768009198737635,3.3656467674103308,21.98181656218893,60.77601280595326,1.760319202375434,2.2565245144950383,0.6710724315717418,1.3674383744633891,1.0609429937703687,0.2268567969729704,6.214155071173381,31.149069198373365,0.0085363620853166,1.712825104697423,-0.000801839710724,0.0114500076693614,-4.475948199820243e-07,-1.5251954249622768e-05,-0.0003226701576371,-3.4997020957365906e-05,-0.0052696435187588,-0.0020203966494823,-2.6122634789548662e-05,-9.44426823396707e-06,0.0219591471824186,0.4094804002390191,0.012733711832226,-0.5263733339890174,0.0001260010503902,0.0007201497285879,-0.0001654514266486,5.558362107818659e-05,0.0002277529150515,0.0011830699513375,1.171283367720905,0.9319893801536616,1.087183456280062,0.4054106104602386,0.4148526429264784,1.604529264877621,0.5581715936684843,1.2386841184225856,1.6447244157522296,-0.0101992898336751,1.1233621567195953,277.28900634003,22103763
53648,7.253040099251276,2.492792807303734,4.055881918825774,97.34570530815148,0.9992029750092128,2.2568586424906183,0.8992560481085136,1.3913146930411755,0.7724792815649382,0.2483960316315522,7.45914798554524,36.3044302901039,-0.0010677353682019,4.170345199686276,0.0015227746096949,0.0221287777913604,-4.419806995513033e-06,-7.032614383875775e-06,-0.0008042005785465,-0.0001243321801033,-0.0058387804849864,-0.0020007463779936,-2.699259795122006e-05,-6.766238531178483e-06,0.021871636801101,0.4968489729078067,0.0148393980762123,-1.3096131047577586,0.0001514714605964,0.0006425859996188,-5.097855746435541e-05,0.0002043942431682,0.0005218732893756,0.0012476871560838,0.8661212115029858,1.2098775355053637,0.8232611684465415,0.9695426372886932,0.4703893224842199,1.0376568832596749,0.5067387345087248,0.8948068677218111,1.1171742172617167,0.0069010883650806,1.035281638369982,279.4710032528544,22761315
53686,9.281016057628957,4.036602357477726,13.027012000701513,90.45308691752214,1.4721766757424777,1.3700786183889435,0.7644357716818095,0.8894493838739014,1.2231204448885338,0.4035347645827424,6.600066535168221,32.732905045621415,0.0046064172758846,1.7025062096646568,0.0027724094061745,0.0256698308313346,-3.603969252931301e-06,-6.699508590091495e-05,-0.0011283195346992,-8.66722685232731e-05,-0.0068716131635783,-0.0005809957869241,-3.094254007068881e-05,-1.4648235783812526e-05,0.0037530101081975,0.1149976259759077,0.0244840633801428,-3.012748072617242,0.0001690272050937,0.0005579594315002,-0.0001983935085413,0.0001784469982576,0.0009724862983578,0.0020636035153597,1.2191456242228864,0.8878267588970141,1.117641521708731,0.7777012591554151,0.777155223195839,0.615882327238203,1.0180839850290917,1.1668464205279334,0.9314810050377502,0.0157648298162378,1.0960597669683465,278.9471046695219,22776477
54351,12.977289531956382,3.990550969276933,14.013303688172382,78.86979980933182,0.7967446756740226,3.287128494746537,1.0110933013185837,1.3866260741572711,1.1198499781137037,0.3907144167348688,6.869566871634659,35.14643277558272,-0.0026173719403511,3.776213996076199,0.0035061283840402,0.0228999563115567,-3.0984165487381784e-06,-5.7051646517775296e-05,-0.0006552267513327,-0.0001257918299264,-0.0033998977433771,-0.0049979212891408,-9.261688726389913e-06,-3.554748095515253e-06,0.0046575771828682,0.5650637442891547,0.003979410093027,-1.1823288910234035,0.0001354487412431,0.000342826764653,-6.804849381561722e-05,0.0002880286601469,0.0001919204572602,0.0028230528940671,0.9646152510458156,0.994443964123516,0.9892329715156546,1.254292987122272,1.5849266033761202,0.60740766518701,0.979954177000559,1.057105330570118,0.7332347121390539,0.0010641170923471,1.0769932091933283,282.50868725208454,23041812
58371,3.613497043666807,3.111316446994949,10.064167551777391,53.593666345963605,1.89359553424044,4.05474617339106,1.026176104660682,1.5176935742891162,0.7452394563728323,0.3763355285566851,8.708758421476613,33.69686258346083,0.0033866542349185,3.54205883967417,0.0012780784863339,0.0280437304789266,-2.4465409276760027e-06,-3.553354706849259e-05,-0.0007095992336867,-6.916257307297537e-05,-0.0048134553272692,-0.001858708646576,-1.459079120423376e-05,-5.233714493881839e-06,0.0163595766605105,0.0092653292600589,0.0255658506519575,-0.4678917375933968,0.0002551098355766,0.0004279079252827,-0.0001130280024892,0.0001319766486034,0.0001656711986933,0.0009747534868899,1.2168395705642323,0.9685637482589672,0.8836212027164373,-0.4578519680846322,1.1011124800987184,1.4581619163450616,1.224445545721357,0.7460227790384499,0.4603748964988077,-0.0321263271997733,0.9468744404965276,276.21492661775903,24645792
58777,6.115242157826756,4.332096142270857,6.305773813963107,75.82827321024837,1.888344176398545,1.9407466973981111,1.017444802075124,1.454540879876678,0.7525066996710015,0.3388099417393992,8.432426674089479,28.60167781915572,0.0123311319106242,2.1866133036037945,-0.0020431137895116,0.0061996977147973,-3.882039783756523e-06,-3.501838906780994e-05,-0.0010460865982703,-4.142382278344462e-05,-0.0060475576580417,-0.0039129493656133,-1.2353394885254922e-05,-1.0981338643102011e-05,0.0200281666272221,0.8530322755742821,0.012934539974973,-0.2365214421137718,0.0001241964292818,0.0007243886536146,-0.0001245854523859,0.0001193007644233,6.196801582802219e-05,0.0020817742318704,1.0049939469953657,0.8715432224096632,0.7853545989500588,2.227228734904661,1.4529742682080324,0.1628552497094928,1.278396363459236,1.086307249828174,0.8155761663894985,0.0267578812099837,0.9664243056125016,278.4677909575464,24807786
59607,10.167759150669951,4.308697670529914,26.579443930327947,44.66214468684348,1.8007878143562035,4.006857332152137,0.7715786619592945,1.4530242493778016,1.4883705557953808,0.5014695775408716,7.634113470491931,31.14740798672915,0.0079821123398272,1.7517907954402567,-0.0001524345316093,0.0382862723433543,-1.4238965062090277e-06,-3.717620266151088e-05,-0.0009911868672378,-7.708278101634176e-05,-0.0042788351633239,-0.0001125472302746,-2.8986335350898065e-05,-6.01753096892163e-08,0.0089249553283851,0.028128557093078,0.0125930608796893,-1.4305125117536015,0.0001337500895499,0.0003863055715979,-3.8562967588287096e-05,0.000142171878404,0.0005755254128667,0.0014846030824722,1.040660744146129,0.7998241444068621,0.989431776079182,1.0229160613549249,0.8033515530281724,0.8322393834078522,1.6104131330780254,0.978866978775904,1.17741467243412,-0.0158634192440219,1.0229032140195338,278.64415626218243,25138956
62070,9.71746531016091,5.40827153450438,11.525469804776057,104.6320771513949,1.3502927112281078,1.8155916377067975,0.8301531209833932,1.4471099659035056,0.7084117505733567,0.4461182378834784,8.452103481858462,33.878740621903496,0.0030076784944481,1.942234972662903,0.0006942905338612,0.0298173885829675,-1.2814362386469312e-06,-9.48298002413971e-06,-0.0006289330408417,-5.162482688804445e-05,-0.0040656185686045,-0.0033326171694569,-2.7432178184837806e-05,-1.0605816377030307e-05,0.0170546486857775,0.1064094642468773,0.0397555975309076,-0.6551678177675176,0.0002099589882426,0.0007067436759408,-0.0002206029561873,-0.0001060934010789,0.0002089280706464,0.0018293827064799,1.2149469847752643,0.8871967313946229,1.2476632922216278,2.093344911378184,1.2511803679592703,1.1695539845944454,1.3318451914667315,1.083303158876562,1.1176258577757578,0.0680960282472495,0.9650322146152348,279.9141972055698,26121693
62576,7.038257709157779,3.1225917282450686,3.5819857910951054,127.24568875908624,1.3241276833865072,2.879160974246782,1.028197141034979,1.421877035558316,0.7931831577446293,0.5364415071720071,7.490479950866928,31.02162087907421,0.0052920941730184,6.046457780134766,-0.0010127180527038,0.016502016628996,-1.5321686880670404e-06,-4.816809922150275e-05,-0.0004857159650578,-2.4081211021878698e-05,-0.0068049893435309,-0.0025442247815643,-1.2036839201192256e-05,-1.4768872423496128e-05,0.0073997654450348,0.1616949458856557,0.0215009420117273,-1.2639289202011708,8.314063955032426e-05,0.0009081451387538,-0.0001555748898578,0.000171932042762,0.0004517453315562,0.0018851681399346,1.0346321552879592,1.1144307105124174,1.1287562720987951,0.9473521043493917,0.7008046571309097,2.4788183594133697,0.6878484631888679,0.9486959614844171,1.1502172489589388,-0.0178709686451469,1.0330649705363029,278.55299479148937,26323587
64312,3.2869694260010647,4.668893335379205,12.114338235735865,131.1274646396194,1.1030599971020358,6.358802598479484,0.9342150805303926,1.297135252348223,0.9269689918049638,0.690930074034517,8.430016833009148,33.9679415793159,0.0030581938910843,2.727585588904682,0.001371181873746,0.0322380644726651,-1.372770030769446e-06,-1.6890060283283664e-05,-0.0002183765978092,-9.092177004792514e-05,-0.0035878507038139,-0.0035973391421995,-2.5888827360459047e-05,-1.1516521076521834e-05,0.0170352518161572,0.0700281387827588,0.0347154288793225,-1.2326103913320885,0.0001763315543843,0.0006096327841184,-1.7204367188513786e-05,0.0001385951632317,0.0004051442646487,0.0012863595819092,1.0548097989465806,0.9977521243949118,0.9765031389975488,0.7282009927099281,0.6550346196421337,0.8003609097390687,0.8187666745616915,1.160952371723298,0.7242159340215277,0.0028164808246951,0.9665947965840126,278.3701912639424,27016251
64780,4.7683120614083885,3.3506077192531025,16.24841865779745,222.0867890270842,2.404531833132392,2.4496726285875354,1.0556429624016588,0.8690032855141512,0.8597619727083986,0.4245769676008087,7.481948919984747,31.592296344075187,0.0056476093138569,0.3564279012984706,0.0051448740509273,0.0418313835865629,-2.5888645917557134e-06,-2.4888598447309445e-05,-0.001036448293093,-2.0845897379011128e-05,-0.0047328241624706,-0.0040886865124516,-1.8393538441614955e-05,-1.1476606808863933e-05,0.0324454000366499,0.3445931034909262,0.001201356651751,-0.330670405746778,0.0001369953472299,0.0006787453755537,-7.041460469634167e-05,0.0002648645320558,0.0002271574253117,0.0018136238948652,0.9949366192635912,0.9942092829314938,1.0794144635024556,1.2139372429761943,0.964056891146328,0.754843714061209,0.5214924413828161,0.9434897309831884,1.0329114835947293,-0.0082984117063679,1.033668522262168,276.1371274692109,27202983
65688,13.433368150241115,2.312552759144837,21.870235280436265,54.70242178271003,1.0584375636307528,4.139920480064738,1.040180368407224,1.315459470496885,1.1742206296385531,0.3232741447900502,7.658120674248041,33.12925594201813,0.0051111639008039,4.95896504242123,-0.0009309919408857,0.0028629692086355,-3.1598257138741475e-06,-8.166851533704175e-06,-0.0003564333541276,-6.690106926620894e-05,-0.0046004791980361,-0.0043778005537922,-2.3074002332827043e-05,-6.284420500481414e-06,0.0014412407093267,0.1927891350153213,0.0052362446469676,-1.8697397276062255,0.0001604840363677,0.0007146801836796,-2.291242801860606e-05,0.0001632947827269,0.0002744069341503,0.0016872261808198,0.9515545295042436,0.9780601350036168,1.0298880344493395,1.6853403129387556,1.2848790149361766,2.017502153601228,0.700001770901709,0.9650675961899567,1.0498567267488157,-0.0291733844475304,1.0212047570029894,276.7952522971854,27565275
66254,5.149401929313017,2.5052442197342337,32.26504201633587,49.89271469436781,1.165323410210665,0.8356489316323081,0.7785172432860854,0.8055679625973283,0.6390660273527322,0.1433159235935406,8.547694786730673,32.76839276292445,0.0029874665461482,3.221544205954501,0.0005410266970926,0.025499298981109,-2.715997210238671e-07,-3.223000284516391e-05,-0.000975426465818,-0.0001017654042455,-0.002926697618629,-0.0009373586482941,-1.1476145458318425e-05,-1.6313861760108911e-06,0.0371016547334705,0.1266328189741133,0.0262250366562131,-0.8694679475585809,0.0001729182696904,0.0005678936310877,-5.4214304446771e-05,0.0001024696310341,0.0001995160257708,0.0008552756377954,0.9638299350816256,0.8605358354501644,1.033975439219189,0.912472123347855,-0.0238167071780586,0.324252976972372,0.940536826630521,1.1899321551109268,1.2901699222373704,-0.0406029728445096,0.958269339432842,281.10632287167266,27791109
67369,33.47429998978153,2.211858576961172,9.600758633385986,81.9264294036409,2.1826567436825,4.858711751426917,0.5061461160949622,1.0872658991223212,3.106437331891005,0.4555389239434889,8.999209832967333,36.37648481432005,-0.0001179013442927,2.357152972648363,0.0023844488051546,0.0404908297783534,-1.2444600584925398e-06,-4.082555326821442e-05,-0.0001782300189027,-5.738286694490256e-06,-0.0014307964247953,-1.5751824648922545e-05,-2.0575653186756445e-05,-2.8232016556879535e-07,0.0054692014053914,0.4570481394111358,0.0034995604186675,-1.449339297667189,0.0001858610560808,0.0004095826622573,-0.0001661355741459,0.0003794280071828,0.000143174036957,0.0022400233302901,0.8676321347305874,1.0458699641002118,1.102119443529437,0.382568369055568,1.3635918994587997,0.8421478240859985,1.203182918924289,1.2224016591321534,1.1515499808393457,0.035942795052597,0.9263256401104732,278.0082223902237,28235994
68755,4.403166132095076,5.341449588664088,11.908377353982477,73.4613099227142,1.193757273301659,1.4998413827520516,1.082717944651512,1.5129070580087456,0.7026799265432957,0.5481895108581015,8.654076252385776,33.4450722757794,0.0029841862741417,0.5415125515824091,0.0041023140432645,0.0186879532612362,-4.003783791187981e-06,-6.034444567873791e-05,-0.0007981379105759,-4.193480316970802e-05,-0.0005808154888063,-0.0019755627666938,-8.766234813919228e-06,-1.1552688237959543e-05,0.0345960249515844,0.164327330589709,0.0111640561056703,-0.5839935623014131,0.0001625125730136,0.0004779874587901,-0.0001905785938634,0.00011065315522,0.0003339518604279,0.0017764338878952,1.0521271875343454,1.0487797834352162,1.0623002390311114,1.5586168118595856,0.8330594293866467,1.1164582153440097,1.4898381525759392,0.8629691074781238,0.9886414928455132,-0.0305491530559887,0.9507430840385128,278.5729507670982,28789008
73064,5.4988771310225175,2.5671324811614857,7.586910530557965,92.07477832584765,1.084323543139551,2.935091655549328,0.7955089513077181,1.275273118781411,0.8333920367733764,0.482623986723061,7.678700267308534,37.04408322335408,-0.0020755388084533,-0.5473023655529932,0.0051676865301331,0.0105749811689772,-1.445298074780426e-06,-6.205538065200367e-05,-0.0003867271570123,-9.234626561951929e-05,-0.0058598137728059,-0.0006224504362058,-1.360367282415761e-05,-7.155479221373584e-07,0.0188618739954367,0.1334013954919127,0.0260797198210093,-1.3256235651212778,0.0001844948549938,0.0002651022756082,-0.0001066044442448,0.0002221124107552,0.0004358926429142,0.0025090334954679,0.9467793354591472,0.9457219290240164,1.0879762931111825,-0.0881782821222756,0.5828602184022386,0.8328536422523374,1.2792830501742556,1.136410810811709,0.9432620673749594,-0.0342997175285404,1.0197487959262093,280.51918216122215,30508299
74990,10.05937601495228,3.77501538197674,21.839814823483,93.6178583988027,1.3156685471220038,0.4268908744679549,0.2074698693578314,1.0994207746664646,1.0816138453303388,0.3470558403011519,5.485663048011899,31.021333570399023,0.003832001447119,4.658932987092747,0.0010792011779606,0.0204276924063763,-1.6546248391048991e-06,-2.3507465965454946e-06,-0.0003420931774719,-4.075527471039832e-05,-0.0053522914904743,-0.0013452006222165,-2.7045062161504615e-05,-4.473360282933911e-06,0.0075990441108248,0.0754683804720348,0.0110912325135387,-2.541918030757341,0.0002207391403035,0.000943330791426,-0.0001041939143107,0.0002461245931255,0.0002766599628471,0.0017297725058485,1.175391817102614,0.9230221120616436,1.2075302888032176,2.051626307084888,0.8695149094085739,1.593468135395641,1.3037849252397682,0.995444877577378,0.701356736195635,-0.0028090862976932,1.1749013697327035,279.2998879850826,31276773
75164,5.0379786073562,3.9429946293149234,19.56404465799068,52.13729741139095,1.0006636296384734,5.081610632295483,0.9125729622819908,1.572462199865747,0.9830083766376434,0.4781655001806549,8.431560816652484,31.00392504171028,0.0057328476361632,3.803789565384761,0.0013522691337257,0.0109897241447071,-2.1277347303309912e-06,-5.545971499481799e-05,-0.0002687860936682,-0.0001228128680192,-0.0071848385287279,-7.746198819116087e-05,-1.5878066613945343e-05,-1.593689393127335e-06,0.0105602013398583,0.3328163760506477,4.62034072346888e-05,-1.042810739161574,0.0001635384086787,0.0007250409409587,-0.0001131933065583,0.0001902728470554,0.0003864415145616,0.0019101271535544,1.029726116459296,0.9749746088587724,0.7861531671411257,0.919512921726852,0.4538545149093836,0.4002067210130448,1.099390760559255,0.8659046295577919,1.056424200475733,0.0307272316033551,0.966485563127293,278.07186704526174,31346199
75970,10.77917601904852,4.878726357361484,18.58330168450628,44.14440716578261,0.91568043555045,3.21891239151043,1.3503262724437863,1.596313631970274,0.8214717415615422,0.5748739970796839,8.889474295310345,32.78831991387929,0.0022410547887454,4.673592814944518,0.0011952978658101,0.0296868633614148,-3.139934905921655e-06,-6.557973613660511e-05,-6.215136213377727e-05,-2.5272079396784406e-06,-0.0029227450545004,-0.0047232074223289,-9.422558682246362e-06,-3.047646943275782e-07,0.0062500562123293,0.062455417155598,0.0192135906209164,-0.6432277756566409,0.0001356526619905,0.0009770211173173,-0.0001296262450149,-8.127826425401283e-06,0.000334794738104,0.001606285171201,1.0014154991160975,1.0266795116147769,1.073722703184513,1.0879795959359777,0.9592359839623364,1.2842354352798768,1.072208253511756,1.0970374700710828,0.94405501715107,-0.0434526867486674,0.93408918874326,278.07047328891275,31667793
82837,17.74412315033758,3.544247602304836,16.779355697099938,100.29362226078398,1.882257087798442,3.761027395587581,0.7824143184373229,1.1452875371355244,1.9807482910785903,0.500212853236552,7.937102354701273,28.960543191983607,0.0083701068074387,2.040944607021726,0.0014201003017406,0.0164517871860795,-1.9032614341215625e-07,-4.0174250515847845e-05,-5.5982496114676894e-05,-6.715225600071779e-05,-0.0068003211569648,-0.002222690805105,-8.009884281483867e-06,-2.907153175982985e-06,0.0018548082942715,0.0543668163071466,0.0060695675183379,-0.9883231395955276,0.0001867656201468,0.0007897320917517,-0.0001892919852079,2.5381018526550567e-05,0.0004797806175211,0.0017619152857767,1.1945753708989115,0.953280319060205,0.9550820838483578,2.25307153196366,1.3651386583351108,0.7727668887900923,0.7706701740422917,1.0559620181271827,0.8763125214327901,0.0189031333587528,1.001467414934047,279.59006307558343,34407726
