,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bcoc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750
1353069,8.624350658423463,4.571336360677191,34.05140285988872,34.465824298612496,1.320902682651705,2.7177183193250904,1.2278170970455875,1.84720185573478,1.1677520809237243,0.4263722547553718,7.775135057705374,30.152516114590806,0.0074396896508105,4.94502558784666,-0.0016933362819254,0.0326946605493341,-4.290873314924638e-06,-1.320484025141054e-05,-0.0001472371124637,-0.0001093166609683,-0.0014505085849537,-0.0041014375673615,-2.577837089536809e-05,-2.7112430670238347e-06,2127637.4941329644,814000.0820427646,10235.347311780142,0.0001598300047451,0.0011339519799425,-0.0001037219173301,0.0002018554470081,0.0004049713386414,0.0012739951188238,0.9261632247481772,0.8676639832152057,1.152928140645863,0.5350703678906807,1.1510265625514964,1.2290385261281824,1.2225150231248525,1.1526301997351645,0.9261599253244044,-0.04652466271453,279.38786151732023
1353074,5.331581947905623,3.2110102517821,34.62869174374284,90.02186550305927,1.4572608255973114,1.3201296263052902,0.7084713919704799,0.8259979409147595,0.6551168492103925,0.2975793009375463,6.557041048098585,31.517001992880964,0.0057080908252842,2.0581572607986613,0.0018478382149244,0.0134976533755415,-3.9546708580499965e-06,-6.919132358578834e-05,-0.0007034714557722,-4.733878066761889e-06,-0.0050755371972959,-0.0025913421202363,-3.077746754149984e-05,-9.445639585605122e-06,1702.991682374631,796.7333546576867,13.57673280348209,0.0001476612779948,0.0012366996165847,-0.0001257035217076,0.0002887100060452,0.0004064609022785,0.0024456912172614,1.0487388629519094,0.9193546811211584,1.007316200329672,1.4725953218780845,0.7888099484244473,0.1473975622519623,0.9634921355819168,0.9775071801848836,1.1408229124800244,-0.0549197322462055,278.39465613955826
1358064,1.5520888360107234,4.966516209001762,10.031794232974145,96.22398234622077,1.077490187827822,2.97147977995303,0.9825436102145312,1.2668316856186477,0.1542728486460984,0.4044372029835918,7.230555039704479,31.832734197671986,0.0062874860540896,5.090162791937962,-0.0013943884118819,0.0035143532917994,-4.488305151557891e-06,-6.505603707628172e-05,-0.0005017677410964,-1.4052418825786315e-05,-0.0028211974391664,-0.0019605547142652,-2.3863810653807348e-05,-1.3104201355825448e-05,34.729983459447595,4.84744894446126,1.2920408563860522,0.000153773142637,0.0006503947644874,-0.000204569084941,0.0002156752921678,0.0004278980845846,0.0016278990553892,1.105529929306882,1.0827083557117567,1.0502194061571344,1.319780074341322,0.9631223266744154,2.833359538753986,1.23276291092184,1.1454005510583558,0.9625710268289324,-0.001655768665724,277.52874001845333
1360081,0.8653911513576313,5.256242468407715,6.872532267034337,26.506352396134773,0.7833954353313716,1.6181594823763163,0.9454496873680478,1.5659198532229373,0.2744667603415227,0.2429567066643407,6.774713239406591,40.46255348934552,-0.0045741671330304,1.999358220632912,0.0034961881464268,0.0308435540311861,-2.1774456508630697e-06,-1.425936719882522e-06,-0.0008473600966193,-6.666366535173547e-05,-0.0024009305712743,-0.0005752595204817,-2.7392859709793072e-05,-1.0727540427785231e-05,1372.436663919557,254.4349775047633,11.30463863453106,0.0001765027872547,1.6977092617225355e-05,-8.742612372840378e-05,0.0001446756703126,0.0002444850460991,0.0018425048461232,0.8868862588923065,1.1083833219683124,1.0105173900649569,0.45715186241674,1.5653118463138471,0.6255243474212231,1.05639283932558,1.1671745583598383,0.8812356728348616,0.0449476046945553,274.98858910227034
1360528,8.551530833094665,2.9288370541709927,17.796498064670615,38.338966280057406,1.054544173259783,2.696369422843831,1.027329997061372,1.3141926736094591,1.0330689227995926,0.4003837834493443,7.211940486045953,31.328068390592826,0.0060521702431609,5.324057499331172,-0.0005212565104465,0.0303311197251703,-2.410461070509807e-06,-1.485836050626289e-06,-0.000871881899652,-9.532740961243844e-05,-0.0067971087556043,-0.0006400631063237,-2.3918263485071804e-05,-1.0027636510489656e-05,147.27752198629784,15.138594455972225,2.316955594269983,0.0001553549124982,0.0008196041645914,-0.0002416888386307,0.0001758748963189,0.0004976457641025,0.0010318774760169,1.208877517505601,1.004489448450013,1.0820151395644766,0.9709405223978218,1.2449777212951272,1.216914012812832,1.322753666935696,1.0923497652609453,0.7301983766332296,0.0270333358681429,277.8918387996202
1360577,2.1462807825165293,4.491527242896966,18.459697878501277,86.53110568950787,1.1016190559713328,3.278814618183345,1.32800085258177,1.2756121671249678,0.8495985254348295,0.4775972400489251,7.42218505080572,29.95888833572381,0.006586792201391,1.54874052731479,0.0010059205663589,0.0003353466496886,-2.0011292221446814e-06,-1.8772886561911763e-05,-0.0004444014028231,-1.200594784391603e-05,-0.0064077473024924,-0.0050926616943641,-2.405420307579863e-05,-9.45294588358302e-06,1.2047900633648996,0.5338321940357141,0.4589827787924526,0.0001908568389928,0.0004630440338979,-0.0001298498313611,0.0001508449571311,0.0003405027322317,0.0015850199048393,1.069568553850397,0.9775236332320802,0.9416068453429624,1.0420670265709853,0.7068889632597593,1.7151976921127847,0.731226954577177,1.154283196287316,1.3497037966102212,0.1345880147637772,282.00979862909105
1364733,17.570249961102807,2.88958827293664,19.55194327926125,83.02606038670723,1.7334473984965073,4.404188166840097,0.9295956782870288,1.2898206075129344,1.9684401365979003,0.2970687440883178,7.806823760621899,36.59561592478601,-0.0008039467216763,-0.0540488512982147,0.0043092556659854,0.012136088539441,-3.163762327108923e-06,-5.429296711991435e-05,-0.0001183042401998,-4.809942789566415e-05,-0.0002354502774354,-0.0035267082893839,-2.2751195609207725e-05,-1.4988984193659416e-05,348.1863221008079,12.574507587000172,1.5636813757481536,0.0001731590046437,0.0008606729584144,-0.000155863621166,0.0003110647732653,0.0001881503697527,0.0012566682598909,1.080296749546997,1.040470214827779,0.7583250754505557,1.3966622585778186,1.1471367500282057,0.759930339971087,0.9865018830803268,1.167495063767693,1.0747673183732769,-0.0513135174971595,280.1615496888705
1365311,12.39634864448394,3.9812040594466938,38.234808057421965,140.56492451433985,0.7212440401912377,2.821905069568846,0.8117761246700371,1.077499535383706,1.846452411036223,0.6609118149575207,7.299692743998866,35.70130671665554,0.0010917511463945,4.090923221086378,0.0019184146236646,0.0417843598141666,-2.3330051398089237e-06,-5.666012608703444e-05,-0.0003243620010797,-0.0001198958627347,-0.0024053956218398,-0.0047540185550674,-3.158973656481293e-05,-1.3831920694741795e-05,89.06028553934453,10.059483183321133,1.623435122106667,0.0002403284608317,0.0001567805136903,-0.0001879898079548,0.0001563192456598,0.000394083145129,0.0011922155719693,1.0607255258053832,1.0250554830875351,1.0820269134399252,1.135797905046536,0.4673405825357347,0.4217811539994378,1.3134934793620403,1.091826972435812,0.9848633129329608,0.0625577415127545,276.2061447655992
1366139,9.736085011493746,4.350879074427943,15.274618309820577,83.81522670998673,1.0526286461076415,2.69139062536426,1.1817228115574223,1.299431556615236,1.4693798164576877,0.635153194899279,8.098942611710273,34.02720234607324,0.0023706854952976,2.8899552915909705,0.0018542296882552,0.0195711236687465,-2.7745098016137454e-06,-7.195513511481483e-05,-0.00012274755655,-8.062185810562639e-05,-0.0068506625091213,-0.0034810594240074,-2.8713266012776864e-05,-1.2387275174330029e-05,7.790217666303342,2.918349958263563,0.8310974182589039,0.0001448458527297,0.00071850266332,-9.258406315792805e-05,0.0002157979525189,0.000374203207767,0.002498786572271,1.0321030125633237,1.0285681607169508,0.8983468148269056,1.443064283095503,1.4191666746201976,1.6700685276587042,1.0358198162620782,1.0626798626120817,1.4958437960247752,0.0518250493023431,279.4552090791187
1367129,15.530465243857822,1.7640903095986349,19.319455510255253,77.56285629673368,1.0910870260486458,2.100178491321105,0.5899730430978595,0.8862295235972821,1.3921432458369627,0.2912189728183114,9.867366830683636,30.566578713808344,0.0059043722743388,6.1302231120285136,-0.0026734623235216,0.0008215864405884,-6.139743596467666e-07,-1.0888322334799756e-05,-0.0007281449111381,-0.0001016217946344,-0.0011396341971861,-0.0022823057731161,-2.7849350948216797e-05,-1.178738771543446e-05,3632.3960961483754,1134.2102464513523,22.57440570088756,0.0002208209090887,0.0006991009168409,-2.6005073201306e-05,8.820390211388497e-05,0.0003119829528098,0.0015575370825547,1.106536030988607,1.0265455361308526,0.9250115557629824,1.528743750412531,1.2039043631282424,1.843913104118422,0.9139056626276254,1.2402568248474046,1.1346547595445822,0.0214687703519704,279.3798785362792
1369415,5.36365128056703,1.8203718664143849,6.038166153541505,340.04326389572634,1.8364913417081532,3.044444018475051,0.3169526327849333,0.114691104610741,0.6209340653328032,0.2628746869522502,7.663375368935418,31.395941655269585,0.0041065554434576,6.119984036017889,-0.0014805458825994,0.0126356963372094,-7.221042522623414e-07,-6.384161797779719e-05,-0.0003711531928416,-0.0001153765301835,-0.0060838959881882,-0.0052279572380371,-2.9284424398609923e-05,-1.7474023719503375e-06,13433.988198619712,7701.697601211328,50.10701446246153,0.0002630962944152,0.0005881604044671,-0.0001692259756464,0.0002261059844537,0.0003793122376537,0.0024086236224098,0.9612828394058136,0.8250404271043562,0.8796266974721448,2.1616661941784865,1.1523210628903562,1.432116084796311,1.4507208990885117,0.9712048455145514,0.8380094226538108,-0.0028949835673657,278.7029786459456
1370139,21.771273097549983,3.868569306383815,16.43299069671403,18.32771510884829,1.7068355829383166,4.515366884560616,1.293539386313138,1.5285083597101992,2.4525322465647634,0.3037719891676077,8.35058644177141,39.90873730734265,-0.0034394201813271,0.781020321145663,0.0045710765834041,0.0192811386212609,-2.6116548787344173e-07,-2.7258548671360236e-05,-0.0002934397497364,-8.66451748747376e-05,-0.0039064912857759,-0.0047168499340079,-1.07961962158838e-05,-6.700951671903536e-06,1788.1451108899566,488.7038864474593,3.044627513212556,0.0002435339139431,0.0009385270489829,-8.190522751121067e-05,6.592612694351438e-05,0.0002505177482125,0.0011858845857891,1.0617745447280122,1.065204403889659,0.9469537173270004,0.9356322603376204,1.0471102710518394,1.1624735381170226,1.1164886685946658,0.9911624052149028,0.8290995416665757,0.0260639355603637,274.650320636479
1370452,6.99627587677589,4.707808380383646,17.769216918960844,254.31572341827592,1.693880359406531,1.4164391148378437,0.8845960806555163,0.7247185199518651,0.9940624186188556,0.5777443149511577,7.90689234961059,36.24441099433228,0.0009300479632557,3.108040801790485,0.0020450580082241,0.0336238868751809,-1.9111504091261702e-06,-2.830914672237721e-05,-0.0002756784662307,-6.91795857361822e-05,-0.0020332509992024,-0.0017596700797059,-2.334730377396678e-05,-1.109121636099558e-06,68395.13862937436,43133.86613146911,477.5026452735714,0.0001948064902761,0.0003045760229473,-0.0001382258774775,3.5077918091819206e-05,0.0003587829490406,0.0017670790353996,1.03727578229717,1.0138699689477737,0.8864950142116611,0.9218072291656746,0.7318723417683396,1.191658848240719,0.6403360006158967,1.0140990429896914,0.7181138483863254,0.0354561382104863,274.9977226785482
1370968,10.160866605271252,4.6330572396558205,18.10550465043503,107.4340107227675,1.4213381843780577,2.775986380775155,1.0708286123074913,1.2034628924419493,1.3054062125116552,0.574839203141846,9.059523803667073,35.18331047795049,0.0029060470362723,3.526434610585905,-4.2320727640213695e-05,0.0153022711400828,-2.132552190234062e-06,-1.833697193093052e-05,-0.0010333615831941,-0.0001236489822274,-0.0020092623516426,-0.0009315253058866,-1.987180442859572e-05,-9.33750194008858e-06,17.9563357302638,8.357836226270638,0.5545018888345783,0.0001659963461625,0.0001623440792321,-0.0002329237288295,0.0002748940859457,0.0005299217454926,0.001334717795306,1.1757659825060094,0.8785587838380142,1.0295290846065863,0.2819691048876308,0.3916725936279922,0.8858263322844231,1.2872502334567604,1.152887466016954,0.8221404013992174,-0.0287261369728867,275.8586169890009
1373915,2.0137974277677366,5.638868677235066,21.514273555453222,63.81323304806115,0.8999858143346102,1.7779268254004514,1.1505046269644987,1.602194775173042,0.5907760020641433,0.4372956026459149,8.441332692597065,36.293258973770335,-0.0010410230089761,0.0419829571387579,0.0064941622229485,0.0375679204318389,-2.643929459795709e-06,-4.48504880464181e-05,-0.0008616405860714,-2.888807846249087e-06,-0.0062878099768199,-0.0034757881065899,-1.2987504208392683e-05,-2.063303857738764e-06,2.547703759154276,1.8696098198262072,0.3419909064151112,0.0001405682719575,0.0006031244915698,-7.871869304201114e-05,9.037835541410556e-05,0.0002772503085141,0.0022464397760183,0.6870672056817843,1.0027890746121424,1.0101708730915016,1.7595558480464493,0.8241463772478581,-0.7522208229485765,0.7035390735404727,0.8801831375173842,1.1801870699429755,-0.01219383657107,277.6897371340789
1374856,10.875544449610786,3.634600772267647,13.50462185110096,142.90228381016914,0.8337068868076289,4.60175543270242,1.0871924614161077,1.0237045732484835,1.4201639809525637,0.589699294995973,8.331167602434327,33.81485399978932,0.0063544176822565,0.7303966588459837,-0.000428703161074,0.0163630831149026,-1.6056461721673776e-06,-4.613897855457332e-06,-0.0003593548751098,-2.775346454233289e-05,-0.0008940581939898,-0.0056441262865656,-2.7487807353658137e-05,-5.979234251081243e-06,919.8540284629152,141.8985023932325,3.8377907346386446,0.0002523951915945,0.0013308171875719,-0.0001140720746112,0.0001124151998398,0.0005427936694908,0.0010781194830533,0.9745618834813428,1.0426785659295037,1.0320718118990262,1.8373911916193628,1.0579333358689105,1.2832840699430896,1.1728499664130232,0.8914417154090165,1.0503684357108194,-0.0486504193233487,277.91827485368094
1377336,9.324535827539073,4.727639241021636,13.68405258309877,48.38494350827495,1.0043012449979771,4.185860113941544,1.2645768080275093,1.8080722246438463,1.268380508810128,0.5188099847361246,8.8230303937071,30.542586805075416,0.0052982455836776,2.638686366811676,0.0015214748808417,0.011760804069572,-1.4560765778879853e-06,-5.027198625226758e-06,-0.0002975775346686,-6.643239353249722e-05,-0.0062060145504248,-0.0020221513374405,-2.3787828870827183e-05,-1.183029660321829e-05,3039.899880417062,2573.427248591534,10.86413527663862,0.0002685969331843,0.0008235306390948,-0.0001422402446027,0.000215958449541,0.0002150837695453,0.0020840377364965,1.169443260736588,0.8994700393146248,1.020580242666867,1.1707082882493258,1.4831305924451597,0.9053267307252476,1.213176121228168,0.6756662418870496,0.3705251359300336,0.0129954811462056,279.40241895601224
1382755,12.155588260927171,1.6963766303264805,28.119003522071274,17.940756096813004,1.0407386994560095,4.00126841142043,1.0742899150553058,1.590622580168482,1.6977706447143956,0.3429007934798043,7.87367306128455,30.77754014060981,0.0051367386533659,4.781993144197658,-9.250237606637244e-05,0.0226815351023348,-3.1872975002512382e-06,-3.6357196000763055e-05,-0.0006020122811828,-5.8204343393124605e-05,-0.0078799280380692,-0.0053434155330832,-1.0082663684946784e-05,-1.7573626239632653e-06,311.51365119991715,131.98169206874417,2.1828568370699823,0.0001654240426394,0.0005985300894492,-0.0001374827774722,0.0001336449259328,0.0002215433360233,0.001545619940813,1.0700496939074269,1.0028315000874477,0.9751159339040172,2.220613720923343,1.0581713181808652,1.1613690263280212,0.7416369077023317,1.167023985538281,1.037878439524598,-0.0149433408689341,280.8438914730431
1383404,9.7356095400717,4.131997075690193,43.60218399103599,4.801873823745268,1.5172287766014296,1.646185617962968,0.914559053230958,1.3933908936641095,1.118806754670334,0.4616430244115726,7.716236623428104,31.48100083997585,0.0066542965061962,6.058190437441805,-0.0018017043854829,0.0160696302438719,-1.0803886575719244e-06,-6.129189284897797e-05,-0.0001952381379966,-0.0001175508456261,-0.0027937563297732,-0.0041211150807917,-2.08201481169153e-05,-7.458944052142009e-06,120.25220686873315,28.288673842392804,1.3870016908941476,0.0001780086553294,0.0005319846008416,-2.755583952390363e-05,0.0003056536643784,0.0004255249943735,0.002229305749748,0.9592701115887372,1.010838189543387,1.1550524632182202,1.215094355699072,1.348142106048338,1.2977378780610018,0.9803847799425592,1.0570236719754675,1.0492438166548863,0.0479330754237445,274.7789921494218
1384281,9.381177149364866,4.550338273380487,25.99703006895773,191.8550702689602,1.6141216220962629,1.7399478865614728,1.053441563258097,1.0030416380270395,1.3993885492159608,0.640983833171799,7.6881017466849,37.01242685940168,-0.0017801311250769,0.5002828712053053,0.0051588094135949,0.021951541232396,-1.9093026739748796e-07,-3.711817511404532e-05,-0.0002902558018755,-8.429901019718896e-05,-0.0010161221782126,-0.003462612076025,-1.6073313121637722e-05,-1.0997131295721338e-06,373.3462246868834,109.815593238996,2.491830062937881,0.0001058139996827,0.0008859128618698,-0.0001045899846142,0.000291335252897,0.0005251594477006,0.0017530114518926,0.927768412048738,0.8302584124265386,1.2694262893285218,0.6601554277284748,1.2941064044038433,0.7254622341021474,0.2873201514760269,0.9280047962605824,0.9857128581967872,0.0264798257956628,278.6939348034009
1385163,5.650134444850328,5.2501102793492205,22.10157225424441,203.6863755199888,1.9585387918163373,1.5430799056496034,1.1966004079051529,0.9841979065215104,0.4015813680380707,0.553459225778407,8.135629456886043,31.35366749600554,0.0043824758774598,6.381689703580033,-0.0006860354316184,0.0355871494530172,-2.6477697111536715e-06,-5.857877573371822e-05,-0.0009486423507251,-0.0001026735478417,-0.0039890332271665,-0.0014656349827794,-1.3891564020502882e-05,-7.6230385959322996e-06,428.075549261119,92.54682513410208,1.843040991783368,0.0001728303413057,0.0006264125756322,-0.0001705718700448,0.0001955008193737,0.0008709367746044,0.0023814756144854,0.801195736081544,0.9830364265965512,1.0206945047909195,0.8842178747700081,1.1992096711842468,0.6328458385709139,0.8447898597038263,1.214386090058079,0.7234756416878675,0.0163041047040815,277.28768420991327
1385198,5.740262866929225,3.0132388892798314,20.21442671645969,103.31415138829948,1.1401837009713158,3.8772306458913386,0.781171801208545,1.1383834605799967,1.0862372456061256,0.4719059220522719,7.536940061359587,35.427522579303286,0.0012760160316836,1.6898401434837695,0.0029685521890884,0.0092558669905354,-4.491068520878345e-06,-4.27554041994315e-05,-0.0006372418497662,-9.2485118229537e-05,-0.0041436143308253,-0.0015323274826359,-2.5593080428713603e-05,-7.76074147384728e-06,198.14871604252087,26.428615258894837,1.2855818799718963,0.0002041350955476,0.0006482943466094,-0.000183004247401,3.367707362056052e-05,0.0001673260610193,4.997846426364619e-06,0.9273978589764478,0.9526376419034676,0.8279074803921742,1.659520565822831,0.4510681811356348,1.8319895790090757,1.2268877807404932,0.8824516337845899,0.4512504184344207,0.0421299387245066,278.14965145443546
1385673,4.637097448053552,3.627375544797858,9.55306146524168,73.47723492320515,1.7293979150014251,2.307493907467984,0.6353511190500178,1.0967510205436088,0.6412489155568127,0.3256892471012427,6.121888258991741,35.011721771925494,-0.0005485697578104,2.2941340777202357,0.0030818805136091,0.0263380116275014,-1.471299140790017e-06,-3.6790319797641634e-06,-0.0001827402875404,-8.780253462895134e-05,-0.0023520081075961,-0.0034121524911368,-2.207102466325881e-05,-5.808058096127614e-06,122.9698862366624,23.000281727919067,0.7413356053562133,0.0002083078407106,0.000616868300615,-0.0001278747526404,8.993225784162044e-05,0.0004650094621731,0.0024561154810156,0.9192766271386964,1.1772297961964655,0.8394625385883685,1.4230867244503576,0.8207776732031469,0.661053920986775,0.8635575238168411,0.9873038301376176,0.9226516223584592,-0.0490062256981324,280.12426679261046
1388141,15.357647350538237,5.2757297582563,25.10781798443579,29.89494284056027,1.0386999476427683,2.0447683232821108,0.928052309087218,1.1386829287900715,1.3692375924215012,0.5863090685444415,8.787815568557043,36.94324552831452,0.0004123315883046,-0.4581648605419208,0.0045365618088802,0.0243495202717843,-3.1118957871717083e-06,-3.1292135083605934e-05,-0.0007847075660718,-0.0001244697292311,-0.0040454477203886,-0.002884990245502,-2.02905164278862e-05,-1.1366150524235176e-05,140.3208712589135,25.948243337750768,1.711083209721576,0.0001462413841352,0.0008431430140608,-2.0392384244999307e-05,0.0002082183459166,0.0004220318578018,0.0026383732811123,0.8068981331694346,0.8630105773684268,0.8774822414693452,0.7884666200175019,1.4656131484982815,2.813854433595992,1.06690934859957,1.122827602329585,0.9120898628325412,-0.0512178749261706,276.9395602948585
1389467,2.673186999401559,4.89224232509069,43.7889653146662,42.339779354718814,1.5968083088769214,1.829577372989874,1.0681041121653314,1.5184943957340815,0.2978296137803671,0.4162791049150801,8.179700451965667,35.22600479107159,-4.778821418560035e-05,4.716304943185241,0.000897724230755,0.0297614278471477,-1.527672752542738e-07,-6.421421975919823e-05,-0.0005126937480649,-9.66838874857093e-05,-0.0021960380003742,-0.0028189054926422,-3.1911221334478563e-05,-9.431370013745492e-06,1239.0716833635374,361.7767142109137,4.881452454877161,0.0001455244706786,0.0003077386433283,-0.0001603021604461,7.048015885364756e-05,0.0007008921556674,0.0009776944144905,1.130697553860404,0.8911648161376577,0.9564414155142704,0.6515615302785516,1.7881375914649589,1.045317709586754,1.3678270508742765,1.247095313622642,0.903338477253324,0.0029150644701563,279.7077556414582
1390917,24.42782743904309,4.423219496491464,25.681942478467622,67.90278249552608,1.7004546308340196,2.754674586101931,0.9112725169592312,1.2577329627328644,2.397925067284917,0.6248443701466171,8.850174475453654,34.399278746886665,0.000841227871315,4.125822978490801,0.0018136029509388,0.0316162910415436,-4.117583711520415e-08,-5.393052511455103e-05,-0.0009314342112212,-9.341768321934503e-05,-0.0004857378571583,-0.002784633378799,-2.0596673627810133e-05,-5.288937797015017e-06,1395.0387386423274,403.6259105022909,6.354626403987693,0.0001515689055705,0.0008603784466276,-1.5826820161333332e-05,0.0001911611347023,0.0004418972978483,0.0025534772141577,1.163027635057586,0.9011645232270666,0.6867497051977591,1.8056341085469096,0.7097778675904476,1.984022844042133,0.8177665549639835,0.991260147175716,1.0450423570387275,-0.0598723177010194,279.00499237453414
1391746,8.23795121065766,2.0867842383041197,33.53275018221965,117.2399499355636,1.4801073384614385,1.0352719412845812,0.8024886687888287,0.7900594537104362,1.165883130921865,0.3462182848547966,6.864969659574943,31.886623824187563,0.0049016688997293,0.5740589734020838,0.0040131379543518,0.0104432492007569,-9.569263457462541e-08,-3.5239938834575625e-06,-0.0007875203394328,-9.45024988731482e-06,-0.0028841206536448,-0.0040399500261771,-4.335618637288469e-06,-9.302557300354218e-06,19.414024376727596,5.636136352871084,0.6840439111400274,0.000141853003874,0.0007836587173159,-1.2363393044622052e-05,0.0001553832193407,0.0001576036740573,0.0014982000226201,1.138857130410039,1.0239016691251452,1.062781325930212,0.4309630011651225,0.4374406337592147,0.4203360853110176,0.934471845100607,0.8334827884460376,1.0522171120406392,0.0744186264651367,278.50853987082525
1394197,32.53762201502188,2.204910383075628,17.821829361575666,32.90023285770811,1.7879684652239285,4.485440257298943,0.7755495150578948,1.140530022060092,3.104073201696258,0.3562431949978517,9.01794234263786,31.309714467647343,0.0032252354618752,2.0477053810516743,0.0035948030158465,0.0125009565247377,-2.089366249181134e-06,-1.982820371605208e-05,-0.0003403399871483,-1.7827961504408363e-05,-0.0075283525473452,-0.0043119154410005,-1.1592578844597016e-05,-1.4109063648363484e-05,10657.24409049004,1813.748076487945,19.07434394217668,0.0001777410847928,0.0007113278346028,-0.0001820848581133,0.0002396465238409,0.0003028514032684,0.0020159077515355,0.9782293827903752,0.893280135443163,1.083444113555875,0.999931057386028,1.0045198646841724,1.4950230084177,1.2103991732261934,0.9275738705034892,1.022650299985176,0.0573719248318795,282.1784401762592
1395299,7.081468009211504,5.17800877215038,19.93953503591636,99.9392397979676,1.9662517725162492,1.2860419584369698,0.3889169326429838,1.2523683049411078,1.0892635646381617,0.357607596033475,6.07456884384102,30.46371479517417,0.007558515940451,0.5706270991036231,0.002770314504528,0.0211109821112567,-1.1244608426949535e-06,-3.696826601370179e-05,-0.0002768400567317,-3.828024567475455e-05,-0.0069757952254819,-0.0014942490804704,-8.093575205514792e-06,-1.4738859592473388e-05,3.6537380986119103,1.289539535725701,0.5789312523095603,0.0002061624979925,0.0005204191405228,-0.0001496584669614,0.0001656845303438,0.0007302328501393,0.0022595002650449,1.094409481205871,1.0209303507695386,0.8520855526691568,2.265615274175759,0.3896322511767794,1.4267026284938271,1.0023391848307035,0.9750378777227232,1.0043101612364045,-0.0640479753969861,277.7416629331955
1397116,7.924351554576855,4.12246076290262,9.428919072916598,56.854762721700894,1.2431965882117657,2.715065563362395,1.0108019285996188,1.2886376728841171,1.2374838033462918,0.4121949267895787,7.666274707720442,35.99339650276586,-0.0002571423927658,0.7140797715889469,0.0039203658870383,0.0118897681436087,-4.35494137200574e-06,-6.4181245761646e-05,-0.0003783660108683,-3.678760104742971e-05,-0.0033529983886434,-0.0002781675900984,-3.151182311644096e-05,-8.551692279183712e-06,96.98373550315624,65.35091582558971,1.7464659135168132,0.000181919665842,0.0005353418800455,-0.0001746953156016,0.0002735559977417,0.0006253022935806,0.0020214610437733,1.039277538679272,0.9034179062179318,0.8805375864750513,1.311845704146443,1.6899137309884384,0.7207635004967516,0.6560108341663053,1.1540983469245691,0.7895942232675848,-0.0411138476081922,278.8336369659484
1398833,8.20043587393385,5.1538765942361024,15.921684501122584,47.59344018801114,1.3708297276348866,2.3753784246155294,0.9341818742737308,1.7802253373752004,1.0531844487491293,0.4152425960292077,8.030063855001838,36.92438796191149,-0.0007741739948051,2.7408336129596944,0.0028944055534144,0.0188446426628759,-4.6909201076455387e-07,-6.3627173169869685e-06,-0.000408464270618,-7.595108571300491e-05,-0.0076951264103812,-0.0022981830977344,-6.1854399108391736e-06,-6.014588339745658e-06,188.4718589770037,127.49230496572574,2.3854586166182115,0.000193817876809,0.0009403945683097,-0.0001901239725685,8.34415083277119e-05,0.0002614450351427,0.0034733693556006,1.2562658953953312,1.1914278334997217,1.2438934460775235,0.9274311851711784,1.2023787697426649,1.0704341391415604,1.16845675695114,1.0679524875895003,1.3351615599375153,0.0019577961542598,277.1007634106527
1401388,26.45365828368647,3.1785524653491724,8.009252815846995,58.59578196521068,1.6980180846787034,5.845598068442696,0.5391964609126039,0.9512629219805102,2.515089459526629,0.448761276193794,8.86569968448625,30.3924034681209,0.0076350853908938,4.621640102587414,-0.001424642896569,0.0254900756186468,-3.295799386603698e-06,-3.753647973037792e-06,-0.0009428120638165,-4.177676070788685e-05,-0.0007797345722167,-0.0019189828547268,-1.7145211761707852e-05,-7.537024318142483e-06,4786952.6479937965,1180476.2920352942,30078.69403707616,0.0001621258067094,0.0001966006225051,-3.7890134681914375e-05,0.0001025915843109,0.0003455605899121,0.0014511801903498,1.255799166360596,1.0088820339887847,0.952746741318968,2.214582289715997,0.80505916917939,0.6688131928214444,0.4699776509540939,1.0104713728089574,0.8491482730537302,0.0101070947544026,279.32334359332725
1402132,8.283024704523429,3.4026433540039296,8.963559445693337,67.22700748412905,1.4269451924938743,4.2997300240963945,1.2876870874030906,1.731809325134568,1.5469867330172784,0.5206725056042563,9.70191734232639,33.67013455911981,0.0013370348442656,3.979196668898125,0.0019849822450088,0.0391826617532121,-3.161251384060393e-06,-4.2776821795280506e-05,-0.0006267903179901,-3.81215509097867e-05,-0.0059379627841211,-0.000286398333767,-1.6031402128160885e-05,-8.216523536598094e-06,12241.225343524777,2346.8066283129447,35.49490158709881,0.0001336871115552,0.0004550202254562,-9.991004119306084e-05,5.401769733556919e-05,0.0003174047114972,0.0024408380924948,0.9766939567929636,0.9081877198229524,1.1349066045691818,0.1972456488403441,1.3180270345221836,0.6631380232796364,1.227961698011579,1.0495672217479095,1.3291950473638892,-0.0286492745579333,278.5986440033428
